sigla_provincia;codice_istat;denominazione_ita_altra;denominazione_ita;denominazione_altra;flag_capoluogo;codice_belfiore;lat;lon;superficie_kmq;codice_sovracomunale
BZ;021007;Barbiano/Barbian;Barbiano;Barbian;NO;A635;46,6036182;11,5198339;24,6744;021
BZ;021008;Bolzano/Bozen;Bolzano;Bozen;SI;A952;46,4990522;11,3563105;51,9689;021
BZ;021009;Braies/Prags;Braies;Prags;NO;B116;46,7189948;12,1296118;90,4315;021
BZ;021010;Brennero/Brenner;Brennero;Brenner;NO;B145;46,9377877;11,4432560;115,6728;021
BZ;021011;Bressanone/Brixen;Bressanone;Brixen;NO;B160;46,7165044;11,6567468;84,9131;021
BZ;021012;Bronzolo/Branzoll;Bronzolo;Branzoll;NO;B203;46,4046421;11,3198839;7,7964;021
BZ;021013;Brunico/Bruneck;Brunico;Bruneck;NO;B220;46,7966638;11,9354838;44,9613;021
BZ;021014;Caines/Kuens;Caines;Kuens;NO;B364;46,7018443;11,1806584;1,6615;021
BZ;021015;"Caldaro sulla strada del vino/Kaltern an der Weinstraße";"Caldaro sulla strada del vino";"Kaltern an der Weinstraße";NO;B397;46,4132741;11,2466902;48,2910;021
BZ;021016;"Campo di Trens/Freienfeld";"Campo di Trens";Freienfeld;NO;B529;46,8713172;11,4838016;95,6013;021
BZ;021017;"Campo Tures/Sand in Taufers";"Campo Tures";"Sand in Taufers";NO;B570;46,9198078;11,9523794;162,4232;021
BZ;021018;Castelbello-Ciardes/Kastelbell-Tschars;Castelbello-Ciardes;Kastelbell-Tschars;NO;C062;46,6283324;10,9011791;54,1537;021
BZ;021019;Castelrotto/Kastelruth;Castelrotto;Kastelruth;NO;C254;46,5681173;11,5592863;118,0443;021
BZ;021020;Cermes/Tscherms;Cermes;Tscherms;NO;A022;46,6327495;11,1449304;6,4213;021
BZ;021021;Chienes/Kiens;Chienes;Kiens;NO;C625;46,8064316;11,8363064;34,2849;021
BZ;021022;Chiusa/Klausen;Chiusa;Klausen;NO;C652;46,6414552;11,5680025;50,6398;021
BZ;021023;"Cornedo all'Isarco/Karneid";"Cornedo all'Isarco";Karneid;NO;B799;46,4940995;11,3918680;41,1371;021
BZ;021024;"Cortaccia sulla strada del vino/Kurtatsch an der Weinstraße";"Cortaccia sulla strada del vino";"Kurtatsch an der Weinstraße";NO;D048;46,3135356;11,2226025;28,5802;021
BZ;021025;"Cortina sulla strada del vino/Kurtinig an der Weinstraße";"Cortina sulla strada del vino";"Kurtinig an der Weinstraße";NO;D075;46,2689448;11,2227283;1,9793;021
BZ;021026;"Corvara in Badia/Corvara";"Corvara in Badia";Corvara;NO;D079;46,5498600;11,8740570;38,7342;021
BZ;021027;"Curon Venosta/Graun im Vinschgau";"Curon Venosta";"Graun im Vinschgau";NO;D222;46,8066234;10,5421523;209,8411;021
BZ;021028;Dobbiaco/Toblach;Dobbiaco;Toblach;NO;D311;46,7353586;12,2225801;126,5848;021
BZ;021029;Egna/Neumarkt;Egna;Neumarkt;NO;D392;46,3138950;11,2729510;23,9307;021
BZ;021030;Falzes/Pfalzen;Falzes;Pfalzen;NO;D484;46,8119432;11,8827973;33,1143;021
BZ;021031;"Fiè allo Sciliar/Völs am Schlern";"Fiè allo Sciliar";"Völs am Schlern";NO;D571;46,5176239;11,5016733;43,2205;021
BZ;021032;Fortezza/Franzensfeste;Fortezza;Franzensfeste;NO;D731;46,7867403;11,6131943;62,3917;021
BZ;021033;Funes/Villnöß;Funes;Villnöß;NO;D821;46,6422431;11,6804782;81,4808;021
BZ;021034;Gais/Gais;Gais;Gais;NO;D860;46,8356705;11,9476819;60,6955;021
BZ;021035;Gargazzone/Gargazon;Gargazzone;Gargazon;NO;D923;46,5847946;11,2013115;4,8866;021
BZ;021036;Glorenza/Glurns;Glorenza;Glurns;NO;E069;46,6711327;10,5549783;13,2160;021
BZ;021037;Laces/Latsch;Laces;Latsch;NO;E398;46,6171586;10,8592154;78,6984;021
BZ;021038;Lagundo/Algund;Lagundo;Algund;NO;E412;46,6835885;11,1213208;23,7023;021
BZ;021039;Laion/Lajen;Laion;Lajen;NO;E420;46,6087013;11,5650230;37,5837;021
BZ;021040;Laives/Leifers;Laives;Leifers;NO;E421;46,4263553;11,3381330;24,5251;021
BZ;021041;Lana/Lana;Lana;Lana;NO;E434;46,6161882;11,1453105;36,0063;021
BZ;021042;Lasa/Laas;Lasa;Laas;NO;E457;46,6181641;10,6974972;110,1764;021
BZ;021043;Lauregno/Laurein;Lauregno;Laurein;NO;E481;46,4542294;11,0622429;13,6213;021
BZ;021044;Luson/Lüsen;Luson;Lüsen;NO;E764;46,7459388;11,7607410;74,4494;021
BZ;021045;"Magrè sulla strada del vino/Margreid an der Weinstraße";"Magrè sulla strada del vino";"Margreid an der Weinstraße";NO;E829;46,2867552;11,2089608;13,6572;021
BZ;021046;"Malles Venosta/Mals";"Malles Venosta";Mals;NO;E862;46,6894687;10,5451958;248,0127;021
BZ;021047;Marebbe/Enneberg;Marebbe;Enneberg;NO;E938;46,6975717;11,9327168;158,9814;021
BZ;021048;Marlengo/Marling;Marlengo;Marling;NO;E959;46,6548175;11,1404466;13,0265;021
BZ;021049;Martello/Martell;Martello;Martell;NO;E981;46,5660568;10,7824528;141,6826;021
BZ;021050;Meltina/Mölten;Meltina;Mölten;NO;F118;46,5868603;11,2538278;37,1912;021
BZ;021051;Merano/Meran;Merano;Meran;NO;F132;46,6720943;11,1616662;26,3046;021
BZ;021052;Monguelfo-Tesido/Welsberg-Taisten;Monguelfo-Tesido;Welsberg-Taisten;NO;F371;46,7569944;12,1047870;47,2291;021
BZ;021053;"Montagna sulla Strada del Vino/Montan an der Weinstraße";"Montagna sulla Strada del Vino";"Montan an der Weinstraße";NO;F392;46,3313243;11,3027193;19,1642;021
BZ;021054;"Moso in Passiria/Moos in Passeier";"Moso in Passiria";"Moos in Passeier";NO;F766;46,8300157;11,1686181;193,4612;021
BZ;021055;Nalles/Nals;Nalles;Nals;NO;F836;46,5431168;11,2034026;12,7591;021
BZ;021056;Naturno/Naturns;Naturno;Naturns;NO;F849;46,6510249;11,0049681;66,7498;021
BZ;021057;Naz-Sciaves/Natz-Schabs;Naz-Sciaves;Natz-Schabs;NO;F856;46,7705837;11,6658163;15,7659;021
BZ;021058;"Nova Levante/Welschnofen";"Nova Levante";Welschnofen;NO;F949;46,4303192;11,5369847;50,8772;021
BZ;021059;"Nova Ponente/Deutschnofen";"Nova Ponente";Deutschnofen;NO;F950;46,4144449;11,4255689;111,5496;021
BZ;021060;Ora/Auer;Ora;Auer;NO;G083;46,3481366;11,2982227;11,2296;021
BZ;021061;"Ortisei/St. Ulrich";Ortisei;"St. Ulrich";NO;G140;46,5760962;11,6717619;24,2611;021
BZ;021062;Parcines/Partschins;Parcines;Partschins;NO;G328;46,6846276;11,0731517;55,6483;021
BZ;021063;Perca/Percha;Perca;Percha;NO;G443;46,7915103;11,9832241;30,7576;021
BZ;021064;Plaus/Plaus;Plaus;Plaus;NO;G299;46,6557283;11,0422942;5,1267;021
BZ;021065;"Ponte Gardena/Waidbruck";"Ponte Gardena";Waidbruck;NO;G830;46,5969676;11,5302458;2,3814;021
BZ;021066;Postal/Burgstall;Postal;Burgstall;NO;G936;46,6091131;11,1918722;6,4385;021
BZ;021067;"Prato allo Stelvio/Prad am Stilfserjoch";"Prato allo Stelvio";"Prad am Stilfserjoch";NO;H004;46,6172434;10,5888752;50,8904;021
BZ;021068;Predoi/Prettau;Predoi;Prettau;NO;H019;47,0379923;12,1028171;86,3556;021
BZ;021069;Proves/Proveis;Proves;Proveis;NO;H081;46,4762164;11,0222420;18,8808;021
BZ;021070;Racines/Ratschings;Racines;Ratschings;NO;H152;46,8830590;11,3785520;203,3693;021
BZ;021071;Rasun-Anterselva/Rasen-Antholz;Rasun-Anterselva;Rasen-Antholz;NO;H189;46,7807630;12,0493564;120,5168;021
BZ;021072;Renon/Ritten;Renon;Ritten;NO;H236;46,5367991;11,4631081;111,9310;021
BZ;021073;Rifiano/Riffian;Rifiano;Riffian;NO;H284;46,7018443;11,1806584;35,9625;021
BZ;021074;"Rio di Pusteria/Mühlbach";"Rio di Pusteria";Mühlbach;NO;H299;46,7962820;11,6671114;84,0968;021
BZ;021075;Rodengo/Rodeneck;Rodengo;Rodeneck;NO;H475;46,7767039;11,6904151;29,5088;021
BZ;021076;"Salorno sulla strada del vino/Salurn an der Weinstraße";"Salorno sulla strada del vino";"Salurn an der Weinstraße";NO;H719;46,2389494;11,2124245;33,3383;021
BZ;021077;"San Candido/Innichen";"San Candido";Innichen;NO;H786;46,7325754;12,2829134;79,7560;021
BZ;021079;"San Genesio Atesino/Jenesien";"San Genesio Atesino";Jenesien;NO;H858;46,5347406;11,3312871;69,0620;021
BZ;021080;"San Leonardo in Passiria/St. Leonhard in Passeier";"San Leonardo in Passiria";"St. Leonhard in Passeier";NO;H952;46,8116193;11,2438462;88,8732;021
BZ;021081;"San Lorenzo di Sebato/St. Lorenzen";"San Lorenzo di Sebato";"St. Lorenzen";NO;H956;46,7835453;11,9018130;50,9070;021
BZ;021082;"San Martino in Badia/St. Martin in Thurn";"San Martino in Badia";"St. Martin in Thurn";NO;H988;46,6820025;11,8982796;75,9613;021
BZ;021083;"San Martino in Passiria/St. Martin in Passeier";"San Martino in Passiria";"St. Martin in Passeier";NO;H989;46,7822205;11,2270570;30,6815;021
BZ;021084;"San Pancrazio/St. Pankraz";"San Pancrazio";"St. Pankraz";NO;I065;46,5856332;11,0865324;63,5512;021
BZ;021085;"Santa Cristina Valgardena/St. Christina in Gröden";"Santa Cristina Valgardena";"St. Christina in Gröden";NO;I173;46,5582877;11,7199851;31,9814;021
BZ;021086;Sarentino/Sarntal;Sarentino;Sarntal;NO;I431;46,6427283;11,3566581;301,4642;021
BZ;021087;Scena/Schenna;Scena;Schenna;NO;I519;46,6901016;11,1869585;48,2369;021
BZ;021088;"Selva dei Molini/Mühlwald";"Selva dei Molini";Mühlwald;NO;I593;46,8903117;11,8621111;106,0543;021
BZ;021089;"Selva di Val Gardena/Wolkenstein in Gröden";"Selva di Val Gardena";"Wolkenstein in Gröden";NO;I591;46,5561577;11,7582758;56,5303;021
BZ;021091;Senales/Schnals;Senales;Schnals;NO;I604;46,7052512;10,9097097;208,7072;021
BZ;021092;Sesto/Sexten;Sesto;Sexten;NO;I687;46,7020896;12,3503066;79,9086;021
BZ;021093;Silandro/Schlanders;Silandro;Schlanders;NO;I729;46,6279753;10,7731664;115,1723;021
BZ;021094;Sluderno/Schluderns;Sluderno;Schluderns;NO;I771;46,6641667;10,5848011;21,2482;021
BZ;021095;Stelvio/Stilfs;Stelvio;Stilfs;NO;I948;46,5956785;10,5446388;141,7572;021
BZ;021096;Terento/Terenten;Terento;Terenten;NO;L106;46,8290123;11,7766225;42,4355;021
BZ;021097;Terlano/Terlan;Terlano;Terlan;NO;L108;46,5290778;11,2486383;18,1909;021
BZ;021098;"Termeno sulla strada del vino/Tramin an der Weinstraße";"Termeno sulla strada del vino";"Tramin an der Weinstraße";NO;L111;46,3410870;11,2397625;20,4692;021
BZ;021099;Tesimo/Tisens;Tesimo;Tisens;NO;L149;46,5637876;11,1693184;37,9858;021
BZ;021100;Tires/Tiers;Tires;Tiers;NO;L176;46,4671749;11,5276908;42,4395;021
BZ;021101;Tirolo/Tirol;Tirolo;Tirol;NO;L178;46,6906322;11,1538499;25,7028;021
BZ;021102;"Trodena nel parco naturale/Truden im Naturpark";"Trodena nel parco naturale";"Truden im Naturpark";NO;L444;46,3225638;11,3490311;20,6891;021
BZ;021103;"Tubre/Taufers im Münstertal";Tubre;"Taufers im Münstertal";NO;L455;46,6465044;10,4644154;45,5639;021
BZ;021104;Ultimo/Ulten;Ultimo;Ulten;NO;L490;46,5502782;11,0059276;208,1328;021
BZ;021105;Vadena/Pfatten;Vadena;Pfatten;NO;L527;46,4145805;11,3052221;13,6840;021
BZ;021106;Valdaora/Olang;Valdaora;Olang;NO;L552;46,7612104;12,0303526;49,4665;021
BZ;021107;"Val di Vizze/Pfitsch";"Val di Vizze";Pfitsch;NO;L564;46,8997441;11,4624438;141,3523;021
BZ;021108;"Valle Aurina/Ahrntal";"Valle Aurina";Ahrntal;NO;L595;46,9948795;11,9801403;188,2657;021
BZ;021109;"Valle di Casies/Gsies";"Valle di Casies";Gsies;NO;L601;46,8111033;12,2273473;110,4774;021
BZ;021110;Vandoies/Vintl;Vandoies;Vintl;NO;L660;46,8163767;11,7222705;110,4098;021
BZ;021111;Varna/Vahrn;Varna;Vahrn;NO;L687;46,7401193;11,6356900;69,9382;021
BZ;021112;Verano/Vöran;Verano;Vöran;NO;L745;46,6050315;11,2265497;23,0488;021
BZ;021113;Villabassa/Niederdorf;Villabassa;Niederdorf;NO;L915;46,7377426;12,1690848;17,0010;021
BZ;021114;Villandro/Villanders;Villandro;Villanders;NO;L971;46,6311600;11,5394862;43,7849;021
BZ;021115;Vipiteno/Sterzing;Vipiteno;Sterzing;NO;M067;46,8979094;11,4318371;32,7655;021
BZ;021116;Velturno/Feldthurns;Velturno;Feldthurns;NO;L724;46,6687892;11,5988803;25,1193;021
BZ;021117;"La Valle/Wengen";"La Valle";Wengen;NO;E491;46,6576513;11,9250170;39,6039;021
BZ;021118;"Senale-San Felice/Unsere Liebe Frau im Walde-St. Felix";"Senale-San Felice";"Unsere Liebe Frau im Walde-St. Felix";NO;I603;46,4924668;11,1319034;27,3875;021
TN;022001;Ala;Ala;;NO;A116;45,7566523;11,0051179;119,9468;022
TN;022002;Albiano;Albiano;;NO;A158;46,1450240;11,1933316;9,7093;022
TN;022003;Aldeno;Aldeno;;NO;A178;45,9772494;11,0913705;8,9963;022
TN;022005;Andalo;Andalo;;NO;A274;46,1656493;11,0042028;11,4107;022
TN;022006;Arco;Arco;;NO;A372;45,9192493;10,8862296;63,3242;022
TN;022007;Avio;Avio;;NO;A520;45,7355557;10,9418813;69,0594;022
TN;022009;"Baselga di Pinè";"Baselga di Pinè";;NO;A694;46,1297658;11,2445334;41,3245;022
TN;022011;Bedollo;Bedollo;;NO;A730;46,1615948;11,3034440;27,2726;022
TN;022013;Besenello;Besenello;;NO;A821;45,9417210;11,1096000;25,7629;022
TN;022015;Bieno;Bieno;;NO;A863;46,0803707;11,5535606;11,7098;022
TN;022017;"Bleggio Superiore";"Bleggio Superiore";;NO;A902;46,0253419;10,8370713;33,2201;022
TN;022018;Bocenago;Bocenago;;NO;A916;46,1184703;10,7590113;8,4507;022
TN;022021;Bondone;Bondone;;NO;A968;45,8083779;10,5405053;19,2865;022
TN;022022;"Borgo Valsugana";"Borgo Valsugana";;NO;B006;46,0530714;11,4564861;52,3010;022
TN;022025;Brentonico;Brentonico;;NO;B153;45,8188776;10,9547762;63,2113;022
TN;022026;Bresimo;Bresimo;;NO;B158;46,4104711;10,9686369;40,7742;022
TN;022029;"Caderzone Terme";"Caderzone Terme";;NO;B335;46,1293255;10,7565434;18,6626;022
TN;022032;"Calceranica al Lago";"Calceranica al Lago";;NO;B389;46,0040430;11,2427334;3,8632;022
TN;022033;Caldes;Caldes;;NO;B400;46,3654325;10,9445587;20,7626;022
TN;022034;Caldonazzo;Caldonazzo;;NO;B404;45,9914381;11,2618635;21,3068;022
TN;022035;Calliano;Calliano;;NO;B419;45,9359751;11,0946230;10,6417;022
TN;022036;"Campitello di Fassa";"Campitello di Fassa";;NO;B514;46,4757067;11,7400930;25,0169;022
TN;022037;Campodenno;Campodenno;;NO;B525;46,2571415;11,0345359;24,2196;022
TN;022038;"Canal San Bovo";"Canal San Bovo";;NO;B577;46,1562918;11,7317844;125,1284;022
TN;022039;Canazei;Canazei;;NO;B579;46,4769211;11,7713091;67,0478;022
TN;022040;Capriana;Capriana;;NO;B697;46,2626004;11,3390028;12,8518;022
TN;022042;Carisolo;Carisolo;;NO;B783;46,1691397;10,7637674;25,4876;022
TN;022043;Carzano;Carzano;;NO;B856;46,0707356;11,4936728;1,7505;022
TN;022045;"Castel Condino";"Castel Condino";;NO;C183;45,9153428;10,6029930;10,9156;022
TN;022047;"Castello-Molina di Fiemme";"Castello-Molina di Fiemme";;NO;C189;46,2818019;11,4350288;54,8050;022
TN;022048;"Castello Tesino";"Castello Tesino";;NO;C194;46,0624929;11,6337419;112,2668;022
TN;022049;Castelnuovo;Castelnuovo;;NO;C216;46,0523832;11,4939646;13,3355;022
TN;022050;Cavalese;Cavalese;;NO;C372;46,2907346;11,4593419;45,1702;022
TN;022051;Cavareno;Cavareno;;NO;C380;46,4076348;11,1366799;9,2903;022
TN;022052;Cavedago;Cavedago;;NO;C392;46,1834299;11,0279455;10,0179;022
TN;022053;Cavedine;Cavedine;;NO;C393;45,9939771;10,9708284;37,8904;022
TN;022054;Cavizzana;Cavizzana;;NO;C400;46,3682116;10,9583670;3,3806;022
TN;022058;Cimone;Cimone;;NO;C700;45,9782148;11,0684190;9,9473;022
TN;022059;"Cinte Tesino";"Cinte Tesino";;NO;C712;46,0543771;11,6162037;30,8708;022
TN;022060;Cis;Cis;;NO;C727;46,3992973;11,0029596;5,5204;022
TN;022061;Civezzano;Civezzano;;NO;C756;46,0898950;11,1792917;15,5596;022
TN;022062;Cles;Cles;;NO;C794;46,3650659;11,0346210;39,6186;022
TN;022064;Commezzadura;Commezzadura;;NO;C931;46,3212727;10,8392701;21,8585;022
TN;022068;Croviana;Croviana;;NO;D188;46,3446399;10,9045153;5,0559;022
TN;022071;Dambel;Dambel;;NO;D246;46,4056319;11,0953732;5,0690;022
TN;022074;Denno;Denno;;NO;D273;46,2746961;11,0511921;10,9134;022
TN;022078;Drena;Drena;;NO;D365;45,9706385;10,9445697;7,9958;022
TN;022079;Dro;Dro;;NO;D371;45,9620479;10,9112231;28,0068;022
TN;022081;"Fai della Paganella";"Fai della Paganella";;NO;D468;46,1780089;11,0694655;12,3391;022
TN;022083;Fiavè;Fiavè;;NO;D565;46,0055300;10,8429820;24,4885;022
TN;022085;Fierozzo;Fierozzo;;NO;D573;46,1111279;11,3182516;17,9867;022
TN;022087;Folgaria;Folgaria;;NO;D651;45,9164175;11,1702978;71,1053;022
TN;022089;Fornace;Fornace;;NO;D714;46,1175082;11,2063863;7,3204;022
TN;022090;Frassilongo;Frassilongo;;NO;D775;46,0858459;11,2927252;16,7771;022
TN;022091;"Garniga Terme";"Garniga Terme";;NO;D928;46,0014872;11,0855735;13,1351;022
TN;022092;Giovo;Giovo;;NO;E048;46,1570987;11,1513648;20,6379;022
TN;022093;Giustino;Giustino;;NO;E065;46,1487034;10,7687596;38,8276;022
TN;022095;Grigno;Grigno;;NO;E178;46,0177116;11,6359244;46,1469;022
TN;022097;Imer;Imer;;NO;E288;46,1511349;11,7993980;27,8802;022
TN;022098;Isera;Isera;;NO;E334;45,8869739;11,0083396;14,0505;022
TN;022102;Lavarone;Lavarone;;NO;E492;45,9397752;11,2692721;26,6802;022
TN;022103;Lavis;Lavis;;NO;E500;46,1390800;11,1123062;12,4416;022
TN;022104;"Levico Terme";"Levico Terme";;NO;E565;46,0110801;11,3023840;62,8371;022
TN;022106;Livo;Livo;;NO;E624;46,4047194;11,0189574;15,3377;022
TN;022108;Lona-Lases;Lona-Lases;;NO;E664;46,1464572;11,2186455;11,3671;022
TN;022109;Luserna;Luserna;;NO;E757;45,9217548;11,3242149;8,3831;022
TN;022110;Malé;Malé;;NO;E850;46,3522423;10,9128064;26,8972;022
TN;022112;Massimeno;Massimeno;;NO;F045;46,1420393;10,7731251;21,0932;022
TN;022113;Mazzin;Mazzin;;NO;F068;46,4703840;11,7284230;23,6597;022
TN;022114;Mezzana;Mezzana;;NO;F168;46,3156512;10,8028906;27,4985;022
TN;022115;Mezzano;Mezzano;;NO;F176;46,1546952;11,8067119;49,1690;022
TN;022116;Mezzocorona;Mezzocorona;;NO;F183;46,2167651;11,1180439;25,5879;022
TN;022117;Mezzolombardo;Mezzolombardo;;NO;F187;46,2131763;11,0901872;13,7878;022
TN;022118;Moena;Moena;;NO;F263;46,3766192;11,6597354;81,4552;022
TN;022120;Molveno;Molveno;;NO;F307;46,1429197;10,9661947;33,9291;022
TN;022123;Mori;Mori;;NO;F728;45,8519974;10,9762025;33,2457;022
TN;022124;Nago-Torbole;Nago-Torbole;;NO;F835;45,8704998;10,8749213;28,9114;022
TN;022127;Nogaredo;Nogaredo;;NO;F920;45,9121884;11,0227883;3,8204;022
TN;022128;Nomi;Nomi;;NO;F929;45,9288577;11,0715049;6,1638;022
TN;022129;Novaledo;Novaledo;;NO;F947;46,0225912;11,3659306;7,9237;022
TN;022130;Ospedaletto;Ospedaletto;;NO;G168;46,0436666;11,5529310;16,7337;022
TN;022131;Ossana;Ossana;;NO;G173;46,3074067;10,7360111;25,3179;022
TN;022133;"Palù del Fersina";"Palù del Fersina";;NO;G296;46,1299088;11,3520442;16,8220;022
TN;022134;Panchià;Panchià;;NO;G305;46,2860654;11,5411219;20,7428;022
TN;022135;Ronzo-Chienis;Ronzo-Chienis;;NO;M303;45,8912356;10,9504231;13,3976;022
TN;022136;Peio;Peio;;NO;G419;46,3553280;10,6890729;162,7503;022
TN;022137;Pellizzano;Pellizzano;;NO;G428;46,3095544;10,7605775;49,2692;022
TN;022138;Pelugo;Pelugo;;NO;G429;46,0882225;10,7233684;21,9815;022
TN;022139;"Pergine Valsugana";"Pergine Valsugana";;NO;G452;46,0605380;11,2405980;54,0505;022
TN;022142;"Pieve Tesino";"Pieve Tesino";;NO;G656;46,0688809;11,6106962;69,7357;022
TN;022143;Pinzolo;Pinzolo;;NO;G681;46,1599084;10,7658990;69,0275;022
TN;022144;Pomarolo;Pomarolo;;NO;G808;45,9279720;11,0422916;9,5629;022
TN;022147;Predazzo;Predazzo;;NO;H018;46,3125765;11,6027974;110,3121;022
TN;022150;Rabbi;Rabbi;;NO;H146;46,3991182;10,8499854;132,3451;022
TN;022153;"Riva del Garda";"Riva del Garda";;NO;H330;45,8848422;10,8389963;40,7283;022
TN;022155;Romeno;Romeno;;NO;H517;46,3952823;11,1208464;9,0748;022
TN;022156;"Roncegno Terme";"Roncegno Terme";;NO;H528;46,0509151;11,4098997;38,3859;022
TN;022157;"Ronchi Valsugana";"Ronchi Valsugana";;NO;H532;46,0671337;11,4343134;9,8497;022
TN;022159;Ronzone;Ronzone;;NO;H552;46,4232465;11,1501712;5,8399;022
TN;022160;"Roverè della Luna";"Roverè della Luna";;NO;H607;46,2495258;11,1698113;9,8805;022
TN;022161;Rovereto;Rovereto;;NO;H612;45,8865198;11,0451557;51,8696;022
TN;022162;Ruffrè-Mendola;Ruffrè-Mendola;;NO;H634;46,4144882;11,1775423;6,7684;022
TN;022163;Rumo;Rumo;;NO;H639;46,4411085;11,0172387;30,9375;022
TN;022164;"Sagron Mis";"Sagron Mis";;NO;H666;46,1948831;11,9434252;10,9645;022
TN;022165;Samone;Samone;;NO;H754;46,0818789;11,5203137;4,9920;022
TN;022167;"San Michele all'Adige";"San Michele all'Adige";;NO;I042;46,1926951;11,1340123;16,5390;022
TN;022168;"Sant'Orsola Terme";"Sant'Orsola Terme";;NO;I354;46,1081776;11,3022271;15,3429;022
TN;022169;Sanzeno;Sanzeno;;NO;I411;46,3746743;11,0684355;7,8885;022
TN;022170;Sarnonico;Sarnonico;;NO;I439;46,4202981;11,1416018;11,1773;022
TN;022171;Scurelle;Scurelle;;NO;I554;46,0639484;11,5067027;29,8534;022
TN;022172;Segonzano;Segonzano;;NO;I576;46,1905500;11,2587104;20,6161;022
TN;022173;Sfruz;Sfruz;;NO;I714;46,3369501;11,1151876;12,5474;022
TN;022176;"Soraga di Fassa";"Soraga di Fassa";;NO;I839;46,3958361;11,6686517;19,9914;022
TN;022177;Sover;Sover;;NO;I871;46,2212273;11,3153512;14,8812;022
TN;022179;Spiazzo;Spiazzo;;NO;I899;46,1028401;10,7367589;70,7630;022
TN;022180;Spormaggiore;Spormaggiore;;NO;I924;46,2186058;11,0482461;29,8535;022
TN;022181;Sporminore;Sporminore;;NO;I925;46,2371235;11,0307515;17,9371;022
TN;022182;Stenico;Stenico;;NO;I949;46,0511752;10,8535502;49,1818;022
TN;022183;Storo;Storo;;NO;I964;45,8491874;10,5805521;64,3173;022
TN;022184;Strembo;Strembo;;NO;I975;46,1194818;10,7515786;39,1890;022
TN;022188;Telve;Telve;;NO;L089;46,0711843;11,4792743;63,8911;022
TN;022189;"Telve di Sopra";"Telve di Sopra";;NO;L090;46,0704801;11,4713306;18,2320;022
TN;022190;Tenna;Tenna;;NO;L096;46,0144838;11,2662210;2,9798;022
TN;022191;Tenno;Tenno;;NO;L097;45,9205798;10,8325338;28,2382;022
TN;022193;Terragnolo;Terragnolo;;NO;L121;45,8791179;11,1514000;39,6978;022
TN;022195;Terzolas;Terzolas;;NO;L145;46,3614084;10,9260531;5,8293;022
TN;022196;Tesero;Tesero;;NO;L147;46,2893382;11,5112480;50,5751;022
TN;022199;"Tione di Trento";"Tione di Trento";;NO;L174;46,0348213;10,7255267;32,9113;022
TN;022200;Ton;Ton;;NO;L200;46,2661759;11,0854301;26,4005;022
TN;022202;Torcegno;Torcegno;;NO;L211;46,0732486;11,4498655;14,8448;022
TN;022203;Trambileno;Trambileno;;NO;L322;45,8697697;11,0733848;50,2952;022
TN;022205;Trento;Trento;;SI;L378;46,0691811;11,1218349;157,5417;022
TN;022209;Valfloriana;Valfloriana;;NO;L575;46,2501183;11,3426393;39,0230;022
TN;022210;Vallarsa;Vallarsa;;NO;L588;45,7825907;11,1181042;77,9543;022
TN;022213;Vermiglio;Vermiglio;;NO;L769;46,2988765;10,6929059;94,8577;022
TN;022216;Vignola-Falesina;Vignola-Falesina;;NO;L886;46,0444726;11,2772566;12,2390;022
TN;022222;"Villa Lagarina";"Villa Lagarina";;NO;L957;45,9171244;11,0310939;24,0135;022
TN;022224;Volano;Volano;;NO;M113;45,9171712;11,0606486;10,5342;022
TN;022226;"Ziano di Fiemme";"Ziano di Fiemme";;NO;M173;46,2864371;11,5613434;35,4315;022
TN;022228;"Comano Terme";"Comano Terme";;NO;M314;46,0344320;10,8706126;68,0342;022
TN;022229;Ledro;Ledro;;NO;M313;45,8887164;10,7327869;155,1553;022
TN;022230;Predaia;Predaia;;NO;M344;46,3212155;11,0653467;79,9387;022
TN;022231;"San Lorenzo Dorsino";"San Lorenzo Dorsino";;NO;M345;46,0772615;10,9083337;74,2538;022
TN;022232;Valdaone;Valdaone;;NO;M343;45,9467208;10,6211184;177,1935;022
TN;022233;"Dimaro Folgarida";"Dimaro Folgarida";;NO;M366;46,3260718;10,8742224;36,3592;022
TN;022234;"Pieve di Bono-Prezzo";"Pieve di Bono-Prezzo";;NO;M365;45,9389069;10,6383584;24,8010;022
TN;022235;Altavalle;Altavalle;;NO;M349;46,1808998;11,2376453;33,6826;022
TN;022236;"Altopiano della Vigolana";"Altopiano della Vigolana";;NO;M350;46,0049123;11,1989079;44,6525;022
TN;022237;Amblar-Don;Amblar-Don;;NO;M351;46,3897949;11,1356724;20,1057;022
TN;022238;"Borgo Chiese";"Borgo Chiese";;NO;M352;45,8895128;10,5980688;53,8634;022
